id,name,yearpublished,minplayers,maxplayers,playingtime,users_rated,average_rating,bayes_average_rating,total_weights,average_weight
161297,b'Paradox',b'2016',b'2',b'4',b'120',b'359',b'7.16909',b'5.81811',b'17',b'2.4706'
132817,b'Xanad',b'2012',b'2',b'6',b'70',b'417',b'6.60609',b'5.74829',b'28',b'2.2143'
41149,b'Linkage',b'2009',b'2',b'2',b'10',b'45',b'7.37556',b'5.53913',b'7',b'2.2857'
19842,b'Alpen Roulette',b'1965',b'1',b'10',b'5',b'52',b'4.98654',b'5.48031',b'6',b'1'
102548,b'Dungeon Fighter',b'2011',b'1',b'6',b'60',b'5404',b'6.84338',b'6.5384',b'252',b'1.75'
3072,b'Necromunda',b'1995',b'2',b'4',b'30',b'1756',b'7.30197',b'6.45842',b'164',b'3.1037'
20609,b'Asia Engulfed',b'2007',b'2',b'2',b'480',b'411',b'7.53421',b'5.95074',b'78',b'3.7949'
6610,b'Spinergy',b'2000',b'2',b'6',b'60',b'102',b'5.67843',b'5.51314',b'12',b'1.4167'
130912,b'The Lord of the Rings Dice Building Game',b'2013',b'2',b'4',b'30',b'607',b'5.67496',b'5.54712',b'41',b'2.1951'
10168,b'Citadel: The Battle of Dien Bien Phu',b'1977',b'1',b'2',b'360',b'60',b'7.77833',b'5.57733',b'10',b'3.1'
185497,b'Dwarves in Trouble',b'2016',b'3',b'6',b'40',b'215',b'5.60786',b'5.51212',b'6',b'1'
6364,b'Monopoly: Hong Kong',b'1997',b'2',b'8',b'120',b'48',b'4.54792',b'5.4709',b'2',b'2'
157696,b'What the Fake?!',b'2014',b'3',b'8',b'0',b'61',b'5.72623',b'5.50463',b'3',b'1'
164566,"b""McJohny's""",b'2014',b'3',b'6',b'20',b'79',b'6.30044',b'5.54395',b'7',b'1.4286'
186721,b'Healthy Heart Hospital',b'2015',b'1',b'5',b'90',b'516',b'7.24345',b'5.96615',b'25',b'2.88'
3715,b'Gregory Horror Show',b'2002',b'2',b'4',b'90',b'116',b'4.88927',b'5.4488',b'5',b'1.2'
2600,b'Gods',b'2001',b'2',b'4',b'45',b'168',b'5.8411',b'5.53529',b'23',b'2.3478'
8798,b'Winter War',b'1972',b'2',b'2',b'90',b'185',b'7.01757',b'5.67202',b'37',b'2.3784'
6006,b'Iron Cross',b'1990',b'2',b'2',b'240',b'60',b'5.30833',b'5.48531',b'9',b'2.7778'
25924,b'Trivial Pursuit: Genus Edicion II (Spain)',b'1999',b'2',b'6',b'60',b'64',b'5.69453',b'5.50692',b'6',b'1.1667'
118048,b'Targi',b'2012',b'2',b'2',b'60',b'10569',b'7.6232',b'7.37137',b'396',b'2.3485'
145633,b'Ascension: Apprentice Edition',b'2013',b'2',b'2',b'30',b'945',b'7.12979',b'6.13907',b'46',b'1.9565'
97469,b'Blokus Junior',b'0',b'2',b'0',b'15',b'55',b'6.45636',b'5.53655',b'1',b'1'
27463,b'Galactic Emperor',b'2008',b'3',b'6',b'90',b'1380',b'6.6122',b'6.06686',b'202',b'2.9158'
192120,b'Meeple War',b'2016',b'2',b'4',b'60',b'744',b'6.70061',b'5.90962',b'22',b'2.7727'
8860,b'Cranium Conga',b'2003',b'3',b'6',b'30',b'218',b'5.21993',b'5.4628',b'22',b'1.2727'
6932,b'Hi Ho! Cherry-O',b'1960',b'2',b'4',b'10',b'927',b'3.59797',b'4.70646',b'72',b'1.0833'
149155,"b""Dead Man's Draw""",b'2015',b'2',b'4',b'15',b'3937',b'6.87396',b'6.4754',b'152',b'1.375'
154281,b'Legends and Lies',b'2014',b'1',b'4',b'30',b'44',b'6.99977',b'5.53616',b'6',b'1.8333'
13944,b'Escape The Mad Mummy',b'2004',b'2',b'4',b'0',b'45',b'4.46889',b'5.46927',b'3',b'1'
170909,b'Caadores da Galxia',b'2015',b'2',b'4',b'180',b'117',b'7.69538',b'5.6423',b'9',b'3'
8448,b'Bible Challenge',b'1984',b'2',b'16',b'90',b'42',b'4.95476',b'5.48223',b'5',b'1.8'
6381,b'Sequence for Kids',b'2001',b'2',b'4',b'20',b'391',b'5.76511',b'5.54076',b'21',b'1.0476'
33906,b'Komandosi',b'1990',b'2',b'6',b'60',b'62',b'5.08629',b'5.4705',b'9',b'2.2222'
20028,"b'The Chronicles of Narnia The Lion, The Witch and The Wardrobe Game'",b'2005',b'0',b'4',b'0',b'46',b'4.56174',b'5.4713',b'10',b'1.2'
66852,b'Neuron',b'2010',b'1',b'4',b'20',b'46',b'5.36304',b'5.49533',b'5',b'1.8'
182874,b'Grand Austria Hotel',b'2015',b'2',b'4',b'120',b'9848',b'7.79039',b'7.48498',b'432',b'3.2269'
33624,b'Trivial Pursuit Deluxe',b'2007',b'2',b'36',b'120',b'152',b'5.85954',b'5.5226',b'11',b'2.2727'
214910,b'Tiki',b'2018',b'2',b'2',b'20',b'168',b'6.37881',b'5.58489',b'6',b'2'
5467,b'Clue: The Haunted Mansion',b'2002',b'3',b'6',b'45',b'153',b'6.12444',b'5.55124',b'8',b'1.875'
5897,b'Lie Detector',b'1960',b'2',b'4',b'60',b'100',b'5.8271',b'5.51915',b'13',b'1.3077'
33767,b'Yavalath',b'2007',b'2',b'3',b'10',b'205',b'7.10707',b'5.7009',b'20',b'2.3'
156175,b'Championship Formula Racing',b'2017',b'1',b'12',b'45',b'214',b'7.61958',b'5.77054',b'14',b'2.6429'
6205,b'Europe Engulfed',b'2003',b'2',b'3',b'720',b'1248',b'7.49314',b'6.38222',b'242',b'3.781'
5532,b'Where in the USA is Carmen Sandiego?',b'1993',b'2',b'6',b'60',b'102',b'5.31176',b'5.47952',b'9',b'1.3333'
2932,b'Hnefatafl',b'400',b'2',b'2',b'20',b'1052',b'6.53215',b'5.926',b'93',b'2.5699'
3112,"b""And They're Off!""",b'1993',b'2',b'22',b'90',b'40',b'5.95',b'5.50932',b'3',b'1.6667'
99132,b'2019: The ARCTIC',b'2011',b'2',b'4',b'120',b'140',b'6.79133',b'5.61999',b'16',b'3.5'
148036,b'Risk: Plants vs. Zombies',b'2013',b'2',b'2',b'60',b'249',b'6.10618',b'5.59131',b'12',b'1.6667'
24920,b'Storm Over Stalingrad',b'2006',b'1',b'2',b'180',b'590',b'7.13731',b'5.99509',b'101',b'2.1881'
65592,"b""Dragon's Ordeal""",b'2009',b'2',b'6',b'120',b'78',b'5.68718',b'5.50446',b'5',b'2.4'
10472,b'The East is Red: The Sino Soviet War',b'1974',b'2',b'2',b'360',b'110',b'5.81636',b'5.5109',b'19',b'2.6316'
12194,b'Munchkin Bites!',b'2004',b'3',b'6',b'90',b'2783',b'6.01063',b'5.76319',b'194',b'1.7577'
3884,b'Mana Burn',b'1998',b'2',b'8',b'45',b'34',b'5.14706',b'5.48766',b'3',b'1'
146548,b'Imaginarium',b'2011',b'4',b'7',b'30',b'176',b'6.54929',b'5.58882',b'12',b'1.1667'
3414,b'Yom Kippur',b'1995',b'2',b'2',b'240',b'324',b'6.95154',b'5.76167',b'48',b'2.5833'
129165,b'Wings of Glory: WW1 Duel Pack',b'2013',b'2',b'2',b'30',b'204',b'8.03088',b'5.7687',b'14',b'2.2857'
10346,"b""Inchon: MacArthur's Gambit""",b'1991',b'2',b'2',b'120',b'78',b'6.74615',b'5.56273',b'9',b'3'
168917,b'Smash Up: Pretty Pretty Smash Up',b'2015',b'2',b'2',b'45',b'2916',b'7.31382',b'6.69393',b'39',b'2.1538'
2974,b'Scoop',b'1953',b'2',b'4',b'45',b'127',b'5.68071',b'5.50665',b'10',b'1.4'
156442,b'Asking for Trobils',b'2015',b'2',b'7',b'90',b'697',b'7.06104',b'6.00626',b'36',b'2.0833'
8089,b'X-Machina',b'2003',b'4',b'8',b'60',b'92',b'6.00717',b'5.53179',b'13',b'1.1538'
123514,b'Tweegles',b'2012',b'2',b'5',b'15',b'57',b'5.81018',b'5.51046',b'2',b'1'
3510,b'Battle of the Sexes',b'1997',b'2',b'8',b'45',b'1034',b'3.46719',b'4.63981',b'71',b'1.0845'
1536,b'Lord of the Fries',b'1998',b'3',b'8',b'45',b'1601',b'5.9561',b'5.72229',b'148',b'1.2905'
11159,b'Dungeoneer: Haunted Woods of Malthorin',b'2004',b'2',b'2',b'45',b'528',b'6.29659',b'5.71204',b'59',b'2.2203'
131684,b'Chop Chop',b'2012',b'2',b'4',b'10',b'36',b'5.50694',b'5.4957',b'2',b'1'
140795,b'Say Bye to the Villains',b'2012',b'3',b'8',b'45',b'615',b'6.3778',b'5.76951',b'35',b'2.1714'
203219,b'Rivals for Catan: Deluxe',b'2016',b'2',b'2',b'60',b'251',b'7.27227',b'5.73395',b'5',b'2.2'
3617,b'Operation Pegasus',b'1980',b'2',b'2',b'120',b'57',b'6.44211',b'5.5267',b'4',b'3.25'
133524,b'Caro',b'2012',b'2',b'4',b'15',b'79',b'6.15063',b'5.53717',b'12',b'1.9167'
8593,b'Wreckage',b'2003',b'2',b'4',b'45',b'613',b'5.5212',b'5.49958',b'89',b'1.7303'
10668,b'Panzer Grenadier: Desert Rats',b'2004',b'2',b'2',b'150',b'132',b'6.84939',b'5.61436',b'22',b'2.7727'
21036,b'Stratego: Star Wars Saga Edition',b'2005',b'2',b'2',b'0',b'54',b'5.84074',b'5.51759',b'5',b'1.4'
49010,b'Clue: Carnival  The Case of the Missing Prizes',b'2009',b'2',b'5',b'20',b'75',b'4.8016',b'5.46263',b'6',b'1'
175121,b'Adventure Time Card Wars: Ice King vs. Marceline',b'2015',b'2',b'2',b'30',b'119',b'6.59244',b'5.56361',b'3',b'1.3333'
12676,b'Mini Car Wars',b'1987',b'2',b'8',b'0',b'56',b'6.36286',b'5.53116',b'6',b'2'
15212,"b""Berlin '45: The Nightmare Ends""",b'1992',b'2',b'2',b'120',b'62',b'6.4879',b'5.53729',b'6',b'2.8333'
32341,b'Cockroach Salad',b'2007',b'2',b'6',b'20',b'2360',b'6.15374',b'5.90028',b'153',b'1.1438'
172006,b'Shadowstar Corsairs',b'2016',b'2',b'5',b'150',b'91',b'7.19451',b'5.59213',b'7',b'3.1429'
127188,b'Tweeeet',b'2012',b'2',b'6',b'30',b'319',b'6.2553',b'5.64546',b'27',b'1.7407'
5241,b'Sinai',b'1973',b'2',b'3',b'120',b'207',b'6.13995',b'5.5695',b'31',b'2.8065'
27359,b'Aeronautica Imperialis',b'2007',b'2',b'2',b'180',b'40',b'7.27125',b'5.53838',b'2',b'2.5'
190758,b'Psychomachia',b'2015',b'2',b'4',b'75',b'53',b'7.60226',b'5.5378',b'5',b'2'
164159,b'BUS',b'2015',b'2',b'3',b'20',b'449',b'6.32325',b'5.70346',b'20',b'1.45'
8920,b'BuyWord',b'2004',b'1',b'4',b'45',b'738',b'6.34267',b'5.79729',b'84',b'1.8095'
18011,b'Chaturanga',b'650',b'2',b'4',b'30',b'93',b'5.93387',b'5.51934',b'16',b'2.25'
166988,b'Wizards of the Wild',b'2015',b'1',b'4',b'30',b'268',b'6.76893',b'5.70516',b'21',b'2'
158604,b'Aristo-Maze',b'2014',b'3',b'4',b'80',b'52',b'6.525',b'5.53897',b'2',b'2'
132320,b'Doctor Who Monopoly 50th Anniversary Collectors Edition',b'2012',b'2',b'6',b'180',b'112',b'5.28068',b'5.46958',b'4',b'1.75'
35040,b'Elemental Rift',b'2008',b'2',b'4',b'30',b'68',b'6.21618',b'5.53229',b'10',b'2.2'
559,b'Metro',b'1997',b'2',b'6',b'30',b'5377',b'6.37737',b'6.18565',b'550',b'1.6927'
180598,b'Voil!',b'2015',b'2',b'6',b'0',b'81',b'6.30432',b'5.54352',b'1',b'1'
56931,b'Arena: Roma II',b'2009',b'2',b'2',b'45',b'1949',b'6.91107',b'6.33327',b'144',b'1.9306'
86270,b'Discover India',b'2010',b'2',b'5',b'45',b'130',b'5.5',b'5.50035',b'9',b'1.7778'
6503,"b""Harpoon: Captain's Edition""",b'1990',b'2',b'4',b'90',b'113',b'5.97796',b'5.52698',b'21',b'2.4286'
8741,b'Indo-Pakistani Wars',b'1995',b'2',b'2',b'120',b'51',b'5.94902',b'5.51213',b'11',b'3.1818'
8852,b'Gem Quest',b'2003',b'2',b'8',b'180',b'49',b'4.71429',b'5.47259',b'4',b'2.75'
84776,b'Summy',b'2010',b'2',b'10',b'30',b'55',b'6.66727',b'5.53705',b'8',b'1.875'
1725,b'A Nightmare On Elm Street: The Game',b'1987',b'2',b'6',b'60',b'53',b'4.13208',b'5.45078',b'8',b'1.75'
3602,b'Kriegspiel',b'1970',b'2',b'2',b'60',b'263',b'4.63182',b'5.34313',b'42',b'1.881'
8502,b'Big League Baseball',b'1967',b'2',b'2',b'90',b'42',b'5.49524',b'5.49911',b'5',b'2'
173270,b'Ogre / G.E.V.',b'1990',b'1',b'3',b'120',b'86',b'7.5886',b'5.60875',b'1',b'2'
87876,b'The Card Game of Oz',b'2014',b'1',b'4',b'20',b'61',b'6.27541',b'5.52706',b'3',b'1.3333'
8989,b'Hansa',b'2004',b'2',b'4',b'60',b'4836',b'6.88334',b'6.58062',b'613',b'2.3475'
193483,b'Dwar7s Fall',b'2016',b'2',b'4',b'60',b'671',b'6.7103',b'5.82317',b'14',b'2.2143'
147505,b'Lords & Ladies',b'2014',b'2',b'5',b'60',b'203',b'6.51576',b'5.60665',b'13',b'1.6154'
19378,b'Doctor Who: The Interactive Electronic Board Game',b'2005',b'2',b'6',b'0',b'54',b'4.64167',b'5.46572',b'7',b'1.4286'
956,b'Azteca',b'2000',b'2',b'4',b'240',b'138',b'5.9765',b'5.53517',b'12',b'3.3333'
8571,"b""Austerlitz 1805: Napoleon's Greatest Victory""",b'2000',b'2',b'2',b'240',b'94',b'5.96543',b'5.52606',b'14',b'3.2857'
1653,b'Coup',b'1991',b'2',b'2',b'60',b'80',b'5.09125',b'5.47302',b'14',b'1.8571'
86415,b'Cornerstone Essential',b'2010',b'2',b'4',b'45',b'202',b'6.62525',b'5.64714',b'18',b'1.6667'
9625,b'Struggle of Empires',b'2004',b'2',b'7',b'240',b'3655',b'7.49069',b'6.9362',b'521',b'3.5931'
10811,"b'Piraten, Planken & Peseten'",b'2004',b'2',b'4',b'45',b'49',b'5.4898',b'5.49963',b'7',b'1.5714'
12715,b'De Bellis Renationis',b'1997',b'1',b'2',b'180',b'56',b'6.68125',b'5.54543',b'9',b'3.5556'
34659,b'The Spanish Civil War 1936-1939',b'2010',b'1',b'2',b'360',b'219',b'7.34954',b'5.73739',b'43',b'3.1163'
3488,b'C-23',b'1998',b'2',b'3',b'10',b'74',b'4.73649',b'5.45127',b'4',b'1.5'
17158,b'Dancing Dragons',b'2005',b'4',b'8',b'30',b'75',b'5.716',b'5.51322',b'14',b'1.4286'
149051,b'Surprise Slides Game',b'2013',b'2',b'4',b'30',b'103',b'4.09864',b'5.40411',b'3',b'1'
151887,b'Clusterf**k!',b'2013',b'4',b'8',b'20',b'100',b'4.96',b'5.46071',b'1',b'1'
174155,b'Lignum',b'2015',b'2',b'4',b'120',b'490',b'7.3174',b'5.98303',b'31',b'3.7419'
20096,b'Toru',b'2005',b'3',b'5',b'30',b'171',b'5.4014',b'5.48439',b'18',b'1.1111'
176734,b'The Manhattan Project: Energy Empire',b'2016',b'1',b'5',b'120',b'4175',b'7.8051',b'7.22135',b'112',b'3.0179'
129010,b'Jungle Ascent',b'2013',b'2',b'4',b'30',b'256',b'6.45624',b'5.6481',b'22',b'1.5909'
173784,b'Five Seals of Magic',b'2014',b'2',b'5',b'60',b'174',b'6.18764',b'5.5582',b'5',b'2.4'
86768,b'Abetto',b'2010',b'2',b'4',b'60',b'54',b'5.11574',b'5.46938',b'8',b'2.375'
487,b'Power',b'1981',b'2',b'4',b'30',b'234',b'6.05085',b'5.56062',b'23',b'2.6522'
2986,b'Web and Starship',b'1984',b'2',b'3',b'120',b'107',b'6.23243',b'5.55008',b'14',b'3.5'
54073,b'Fish Stix',b'2009',b'2',b'4',b'20',b'72',b'6.05347',b'5.52789',b'3',b'1.6667'
102898,b'Sewer Pirats',b'2012',b'2',b'5',b'60',b'825',b'6.65967',b'5.9271',b'47',b'2.1277'
203584,b'Los Tesoros del Rey Pirata',b'2017',b'2',b'4',b'45',b'75',b'7.61867',b'5.56266',b'6',b'1.8333'
210271,b'Guild Ball: Kick Off!',b'2016',b'2',b'2',b'60',b'187',b'7.86189',b'5.75589',b'4',b'3.25'
4587,b'Roller Coaster Hippo',b'1988',b'3',b'6',b'60',b'225',b'4.6644',b'5.37508',b'23',b'1.2174'
8491,b'Dino Dice',b'1993',b'2',b'6',b'10',b'79',b'5.37165',b'5.49083',b'9',b'1.2222'
5394,"b""Kolin: Frederick's First Defeat  June 18, 1757""",b'1994',b'1',b'2',b'360',b'108',b'7.7912',b'5.65128',b'18',b'3.8889'
35556,"b""Mini Make 'n' Break""",b'2008',b'2',b'4',b'30',b'226',b'5.79431',b'5.54651',b'25',b'1.04'
104769,b'Jungle Speed Electronique',b'2011',b'3',b'8',b'15',b'83',b'6.15771',b'5.53936',b'0',b'0'
187488,b'Dark Mages',b'2016',b'2',b'8',b'60',b'132',b'6.65362',b'5.55622',b'4',b'2'
320,b'Scrabble',b'1948',b'2',b'4',b'90',b'24222',b'6.28308',b'6.17221',b'1612',b'2.1011'
1247,b'Gangland!',b'1996',b'3',b'8',b'60',b'102',b'5.62255',b'5.50608',b'9',b'2.4444'
1163,"b'Ciao, Ciao...'",b'1997',b'2',b'4',b'30',b'499',b'5.97802',b'5.61741',b'38',b'1.0789'
1533,b'Ghost Chase',b'2001',b'2',b'5',b'60',b'407',b'6.24042',b'5.66569',b'36',b'1.6667'
31421,b'Skrll',b'2007',b'2',b'6',b'60',b'45',b'5.67778',b'5.48242',b'8',b'1.75'
37444,b'The Big Time!',b'2011',b'2',b'4',b'45',b'49',b'6.97776',b'5.5499',b'7',b'1.8571'
2994,"b""Guderian's Blitzkrieg""",b'1992',b'2',b'2',b'360',b'126',b'6.94325',b'5.59635',b'13',b'3.7692'
6702,b'Battlecards: World Conflict  The Russian Front  Starter Set',b'2003',b'2',b'8',b'60',b'68',b'5.35147',b'5.49364',b'5',b'2.2'
188347,b'Karty Dentelmenw',b'2015',b'3',b'15',b'120',b'183',b'5.94455',b'5.54765',b'9',b'1'
5998,b'The Italian Campaign: Sicily',b'1991',b'2',b'2',b'240',b'88',b'5.55966',b'5.49442',b'14',b'3.4286'
30324,"b""Ca$h 'n Gun$: Live""",b'2007',b'8',b'20',b'30',b'326',b'6.38328',b'5.67372',b'31',b'1.3871'
42448,"b""We Didn't Playtest This Either""",b'2009',b'2',b'10',b'10',b'740',b'5.97412',b'5.64374',b'28',b'1.2143'
3613,b'Air Superiority',b'1987',b'1',b'6',b'240',b'365',b'6.72744',b'5.71966',b'73',b'3.9041'
563,b'Doolittle & Waite',b'1986',b'4',b'15',b'90',b'88',b'6.24273',b'5.53874',b'7',b'1.8571'
18652,b'For Honor and Glory: War of 1812 Land and Naval Battles',b'2005',b'2',b'4',b'30',b'72',b'7.26667',b'5.58396',b'13',b'2'
23817,b'1861: The Railways of the Russian Empire',b'2006',b'3',b'6',b'360',b'509',b'7.57422',b'6.07349',b'72',b'4.2083'
6771,b'Sceptre 1027 A.D.',b'1986',b'2',b'4',b'120',b'44',b'6.61364',b'5.52643',b'6',b'2.3333'
121322,b'Knights of Ten',b'2012',b'2',b'4',b'30',b'53',b'7.02717',b'5.53227',b'9',b'1.4444'
150016,b'Shephy',b'2013',b'1',b'1',b'15',b'355',b'6.80535',b'5.77283',b'21',b'1.4762'
101118,b'Borodino: Napoleon in Russia 1812',b'2012',b'2',b'2',b'210',b'66',b'7.10606',b'5.56236',b'9',b'2.2222'
11547,b'Carambouille',b'2004',b'3',b'7',b'45',b'53',b'5.85283',b'5.51378',b'6',b'1.5'
177815,b'Burger Boss',b'2015',b'3',b'5',b'90',b'174',b'6.47811',b'5.60481',b'9',b'2.1111'
12062,b'Pro Draft',b'1974',b'3',b'4',b'30',b'44',b'5.95227',b'5.51107',b'3',b'1'
4864,b'Scene It? Movie',b'2002',b'2',b'12',b'30',b'1386',b'5.51768',b'5.4836',b'130',b'1.3846'
21529,b'Poker Tiles Game',b'2005',b'2',b'4',b'30',b'43',b'4.57674',b'5.46974',b'6',b'1.5'
7334,b'Knockout',b'1991',b'2',b'8',b'30',b'82',b'5.49244',b'5.49304',b'9',b'1.2222'
68076,b'Conflict of Heroes: Guadalcanal  The Pacific 1942',b'2016',b'2',b'4',b'60',b'350',b'8.14871',b'6.00064',b'24',b'3.0833'
170300,b'Wombat Rescue',b'2015',b'1',b'4',b'60',b'355',b'6.54448',b'5.72025',b'19',b'2.1053'
173761,b'Telestrations After Dark',b'2015',b'4',b'8',b'30',b'879',b'7.08958',b'6.07534',b'14',b'1'
3295,b'Athos',b'1993',b'2',b'4',b'45',b'65',b'5.57154',b'5.5045',b'3',b'1.6667'
159452,"b'Wake up, Cthulhu!'",b'2015',b'1',b'4',b'30',b'174',b'5.51477',b'5.48152',b'15',b'1.6667'
154519,b'Time Barons',b'2014',b'2',b'4',b'30',b'185',b'7.75658',b'5.68476',b'12',b'2.3333'
3610,b'Word Power',b'1963',b'2',b'8',b'60',b'44',b'4.5625',b'5.4694',b'8',b'1.25'
183572,b'Dungeons & Dragons Dice Masters: Faern Under Siege',b'2016',b'2',b'2',b'60',b'368',b'7.64155',b'5.93887',b'5',b'2.4'
34890,b'Assault on Sevastopol',b'2008',b'2',b'2',b'45',b'36',b'6.68194',b'5.52956',b'6',b'1.6667'
4877,b'How to Host a Murder: The Watersdown Affair',b'1985',b'8',b'8',b'180',b'89',b'6.33371',b'5.5432',b'9',b'2.5556'
71074,b'Expedition: Northwest Passage',b'2010',b'1',b'4',b'60',b'1620',b'7.02664',b'6.329',b'107',b'2.6822'
3265,b'NUTS!',b'1998',b'2',b'4',b'120',b'102',b'6.03725',b'5.53176',b'12',b'2.5833'
2929,b'Monopoly: The .com Edition',b'2000',b'2',b'8',b'60',b'151',b'4.93609',b'5.42976',b'4',b'1.5'
147170,b'El Grande Decennial Edition',b'2006',b'2',b'5',b'90',b'689',b'8.31746',b'6.44997',b'32',b'3'
465,b'Zankapfel',b'1993',b'3',b'6',b'60',b'61',b'6.27377',b'5.53135',b'2',b'2'
378,b'Lancashire Railways',b'1998',b'3',b'6',b'120',b'113',b'6.89558',b'5.61117',b'7',b'3.1429'
2409,b'Duell',b'1975',b'2',b'2',b'20',b'232',b'5.82204',b'5.54044',b'23',b'2.5217'
122327,b'Pirates of the Spanish Main: Shuffling the Deck',b'2012',b'2',b'4',b'30',b'218',b'6.04666',b'5.57363',b'19',b'1.5789'
12049,b'Wintergewitter',b'2007',b'1',b'2',b'300',b'42',b'6.82143',b'5.53866',b'8',b'3.375'
18212,b'Dungeons & Dragons Adventure Game',b'2000',b'3',b'6',b'60',b'156',b'6.41455',b'5.58149',b'17',b'2.4118'
56995,b'The Twelve Doctors: Doctor Who Card Game',b'2009',b'2',b'2',b'30',b'146',b'7.69658',b'5.69094',b'16',b'2.375'
16141,b'Fredericus',b'2005',b'2',b'4',b'30',b'164',b'5.34634',b'5.47971',b'23',b'2'
58099,b'Granada',b'2009',b'2',b'6',b'60',b'458',b'6.96228',b'5.87363',b'31',b'2.1935'
34227,b'Blox',b'2008',b'2',b'4',b'45',b'537',b'6.57218',b'5.80244',b'59',b'2.1017'
900,b'City',b'1988',b'2',b'6',b'30',b'107',b'5.62103',b'5.50883',b'7',b'1.7143'
10102,b'Ignorant Armies: Iran-Iraq War',b'2003',b'1',b'2',b'240',b'70',b'6.64286',b'5.55394',b'10',b'2.6'
104162,b'Descent: Journeys in the Dark (Second Edition)',b'2012',b'2',b'5',b'120',b'20730',b'7.71303',b'7.47579',b'1033',b'3.2023'
1563,b'Rise and Decline of the Third Reich',b'1974',b'2',b'6',b'1440',b'1758',b'6.85425',b'6.18181',b'294',b'4.3265'
316,b'Chase',b'1985',b'2',b'2',b'45',b'298',b'6.81661',b'5.71573',b'38',b'2.6579'
1958,b'The Game of Nations',b'1973',b'2',b'4',b'120',b'258',b'5.23837',b'5.44606',b'31',b'2.2258'
6759,b'Dispatcher',b'1958',b'2',b'2',b'360',b'48',b'5.89479',b'5.50924',b'8',b'2.625'
5687,b'Dirtside II',b'1993',b'2',b'4',b'120',b'138',b'7.18333',b'5.63935',b'31',b'2.9677'
2676,b'Demo Derby: Saturday Night at the Track',b'1982',b'2',b'6',b'30',b'46',b'6.05326',b'5.51369',b'6',b'1.1667'
1649,b'Colonisator',b'1979',b'2',b'2',b'120',b'78',b'6.08718',b'5.52308',b'10',b'2.7'
195489,b'Slush Fund 2',b'2016',b'2',b'2',b'20',b'49',b'6.13775',b'5.52126',b'1',b'1'
2175,b'Willi Wacker',b'1986',b'3',b'6',b'30',b'67',b'5.42537',b'5.49489',b'5',b'1'
2989,b'Instinct',b'1998',b'3',b'6',b'20',b'135',b'5.75081',b'5.5201',b'11',b'1.3636'
22407,b'1066: End of the Dark Ages',b'2006',b'2',b'4',b'240',b'56',b'6.11607',b'5.52175',b'4',b'3'
43489,b'Politix',b'2009',b'2',b'6',b'30',b'91',b'5.64835',b'5.50933',b'8',b'1.375'
173649,b'King Chocolate',b'2015',b'2',b'5',b'60',b'334',b'6.64701',b'5.73095',b'15',b'2.3333'
3719,b'British Square',b'1978',b'2',b'2',b'20',b'40',b'4.6375',b'5.47504',b'4',b'1.25'
18781,b'Hornet Leader II',b'2005',b'1',b'1',b'60',b'108',b'7.32546',b'5.62671',b'18',b'2.0556'
3724,"b""1809: Napoleon's Danube Campaign""",b'1984',b'2',b'2',b'240',b'160',b'6.47188',b'5.59028',b'23',b'3.4783'
95105,b'1st & Goal',b'2011',b'2',b'4',b'150',b'1486',b'6.57112',b'6.04948',b'105',b'1.8095'
188051,b'Deadfall',b'2016',b'2',b'7',b'20',b'101',b'6.55554',b'5.56931',b'0',b'0'
6388,"b""Star Wars: Return of the Jedi  Battle at Sarlacc's Pit""",b'1983',b'2',b'4',b'30',b'159',b'5.05082',b'5.44573',b'9',b'1.1111'
17830,b'Miskatonic Madness',b'2005',b'2',b'2',b'0',b'44',b'5.81818',b'5.50483',b'4',b'1.5'
144036,b'Diamonsters',b'2013',b'2',b'6',b'20',b'662',b'5.61248',b'5.51912',b'17',b'1.0588'
4492,b'Trivial Pursuit: 20th Anniversary Edition',b'2002',b'2',b'6',b'180',b'1207',b'5.20954',b'5.33024',b'74',b'1.8514'
21704,b'Fiji',b'2006',b'2',b'5',b'30',b'884',b'5.858',b'5.64068',b'103',b'1.767'
3114,b'Poleconomy',b'1977',b'2',b'6',b'180',b'396',b'5.43742',b'5.46611',b'47',b'2.0851'
14468,"b""Blood & Iron: Bismarck's Wars for Empire""",b'1993',b'2',b'2',b'60',b'41',b'6.43902',b'5.52271',b'10',b'3.2'
34866,b'Crossword',b'1978',b'1',b'10',b'5',b'38',b'5.5',b'5.49663',b'1',b'1'
3041,b'Panzergruppe Guderian',b'1976',b'2',b'2',b'300',b'649',b'7.30975',b'6.05338',b'86',b'2.8605'
154343,b'Sorry! with Fire & Ice Power-ups',b'2013',b'2',b'4',b'60',b'210',b'5.08786',b'5.43474',b'7',b'1'
18887,b'Advanced Tobruk System Basic Game II: Streets of Stalingrad',b'2005',b'2',b'2',b'120',b'96',b'7.08802',b'5.60657',b'21',b'3.2381'
173294,b'DC Comics Dice Masters: War of Light',b'2015',b'2',b'2',b'60',b'449',b'7.35923',b'5.94396',b'11',b'2.2727'
181796,b'The Prodigals Club',b'2015',b'2',b'5',b'100',b'1802',b'7.33779',b'6.55048',b'66',b'3.1515'
5750,"b""Harry Potter and the Sorcerer's Stone Trivia Game""",b'2000',b'2',b'6',b'60',b'288',b'5.10999',b'5.42322',b'17',b'1.4706'
