id,type,name,yearpublished,minplayers,maxplayers,playingtime,minplaytime,maxplaytime,minage,users_rated,average_rating,bayes_average_rating,total_owners,total_traders,total_wanters,total_wishers,total_comments,total_weights,average_weight
32431,boardgame,b'Altamira',b'2007',b'3',b'5',b'75',b'60',b'75',b'12',b'133',b'5.40943',b'5.48809',b'187',b'9',b'4',b'14',b'53',b'21',b'2.4286'
63788,boardgame,b'Freecell',b'0',b'1',b'1',b'20',b'20',b'20',b'8',b'126',b'5.59512',b'5.49437',b'69',b'0',b'0',b'1',b'35',b'10',b'1.9'
138105,boardgame,b'Hordes: High Command',b'2013',b'2',b'4',b'90',b'60',b'90',b'12',b'304',b'6.4074',b'5.64561',b'1112',b'101',b'9',b'58',b'77',b'18',b'2.6111'
151275,boardgame,b'Ophir',b'2015',b'2',b'4',b'60',b'45',b'60',b'10',b'260',b'6.85577',b'5.70264',b'503',b'36',b'43',b'180',b'97',b'25',b'2.2'
3112,boardgame,"b""And They're Off!""",b'1993',b'2',b'22',b'90',b'90',b'90',b'10',b'40',b'5.95',b'5.50932',b'72',b'6',b'4',b'4',b'20',b'3',b'1.6667'
5365,boardgame,b'Impact Zone',b'1998',b'2',b'2',b'30',b'30',b'30',b'10',b'23',b'3.91855',b'0',b'49',b'4',b'1',b'4',b'23',b'0',b'0'
132598,boardgame,b'Black Swan',b'2012',b'2',b'4',b'30',b'30',b'30',b'10',b'15',b'6.3',b'0',b'27',b'0',b'4',b'9',b'5',b'1',b'1'
99573,boardgame,"b""Lock 'n Load Tactical: Heroes of the Pacific""",b'2015',b'2',b'2',b'240',b'120',b'240',b'12',b'86',b'8.175',b'5.6315',b'341',b'4',b'37',b'71',b'30',b'6',b'3.8333'
2493,boardgame,b'The Grand Alchemist',b'2000',b'3',b'6',b'90',b'90',b'90',b'10',b'41',b'4.78063',b'5.47694',b'135',b'18',b'4',b'12',b'19',b'4',b'1.75'
155435,boardgame,b'Disney Princess Pop-Up Magic Castle Game',b'2014',b'2',b'4',b'0',b'0',b'0',b'3',b'22',b'4.85909',b'0',b'53',b'0',b'0',b'1',b'6',b'1',b'1'
156118,boardgame,"b""The Red Dragon's Lair""",b'2014',b'1',b'7',b'120',b'45',b'120',b'9',b'42',b'6.30238',b'5.48755',b'102',b'11',b'2',b'5',b'30',b'6',b'1.5'
172162,boardgame,b'Da Luigi',b'2015',b'2',b'4',b'40',b'40',b'40',b'8',b'202',b'6.38045',b'5.61442',b'275',b'9',b'10',b'39',b'32',b'13',b'1.8462'
66457,boardgame,b'House of Spirits',b'2010',b'2',b'4',b'30',b'30',b'30',b'12',b'45',b'5.93778',b'5.50758',b'113',b'11',b'6',b'29',b'22',b'6',b'1.8333'
208736,boardgame,b'Lawless Empire',b'2016',b'3',b'5',b'120',b'90',b'120',b'16',b'31',b'6.75161',b'5.51397',b'71',b'2',b'5',b'14',b'22',b'1',b'3'
13540,boardgame,b'Applause',b'2003',b'2',b'6',b'30',b'30',b'30',b'12',b'10',b'5.55',b'0',b'46',b'1',b'0',b'1',b'8',b'1',b'1'
28755,boardgame,b'Die Sprache des Manitu',b'2007',b'2',b'6',b'15',b'15',b'15',b'7',b'43',b'5.3093',b'5.49502',b'78',b'2',b'2',b'7',b'13',b'2',b'1'
26824,boardgame,b'6-TAC',b'2006',b'2',b'6',b'0',b'0',b'0',b'8',b'9',b'7.22222',b'0',b'13',b'0',b'0',b'3',b'3',b'1',b'2'
2425,boardgame,b'Battleship',b'1931',b'2',b'2',b'30',b'30',b'30',b'8',b'7562',b'4.61081',b'4.68998',b'11303',b'209',b'5',b'86',b'2131',b'595',b'1.2269'
30461,boardgame,b'Might and Reason',b'2007',b'2',b'12',b'240',b'240',b'240',b'0',b'21',b'7.57857',b'0',b'50',b'1',b'1',b'0',b'9',b'1',b'3'
1663,boardgame,b'Clue: Dungeons & Dragons',b'2001',b'2',b'6',b'90',b'90',b'90',b'8',b'272',b'5.84599',b'5.53965',b'812',b'25',b'39',b'123',b'82',b'16',b'1.6875'
125876,boardgame,b'Bop It! Smash',b'2012',b'1',b'0',b'10',b'10',b'10',b'8',b'12',b'4.66667',b'0',b'33',b'1',b'0',b'2',b'3',b'0',b'0'
25760,boardgame,b'Zoff im Hhnerhof',b'2006',b'2',b'4',b'20',b'20',b'20',b'4',b'82',b'6.41646',b'5.55422',b'108',b'0',b'18',b'28',b'41',b'10',b'1.1'
22861,boardgame,b'Feed the Kitty',b'2006',b'2',b'5',b'15',b'15',b'15',b'4',b'414',b'4.86368',b'5.33239',b'911',b'31',b'4',b'19',b'207',b'38',b'1.0263'
563,boardgame,b'Doolittle & Waite',b'1986',b'4',b'15',b'90',b'90',b'90',b'0',b'88',b'6.24273',b'5.53874',b'162',b'11',b'2',b'6',b'39',b'7',b'1.8571'
181796,boardgame,b'The Prodigals Club',b'2015',b'2',b'5',b'100',b'40',b'100',b'14',b'1796',b'7.33953',b'6.55011',b'3721',b'141',b'186',b'855',b'417',b'65',b'3.1538'
5195,boardgame,b'The Farming Game',b'1979',b'2',b'6',b'120',b'120',b'120',b'10',b'767',b'5.87102',b'5.56816',b'1321',b'55',b'9',b'51',b'234',b'74',b'1.6892'
52328,boardgame,b'Malifaux',b'2009',b'2',b'2',b'120',b'90',b'120',b'0',b'404',b'7.51918',b'5.93071',b'744',b'21',b'22',b'91',b'108',b'39',b'3.3077'
