avg_rate,geek_rate,id,num_votes,title
7.26,6.627,6830,2464,Shop
7.15,6.627,198454,3114,Shop
7.40,6.626,202670,2255,Shop
7.04,6.626,35497,3766,Shop
7.33,6.625,242639,2287,Shop
7.07,6.624,71671,3577,Shop
8.07,6.623,11825,1212,Shop
7.01,6.623,5737,4169,Shop
7.65,6.623,184151,1820,Shop
7.84,6.622,68264,1343,Shop
7.31,6.621,164265,2205,Shop
6.96,6.620,217449,4754,Shop
7.10,6.620,130176,3276,Shop
7.00,6.620,142326,4108,Shop
7.37,6.620,87890,2091,Shop
7.43,6.619,35052,2350,Shop
7.30,6.618,17396,2257,Shop
7.21,6.618,212402,3217,Shop
7.34,6.617,156091,2313,Shop
7.56,6.617,230244,1746,Shop
6.96,6.617,152162,4521,Shop
7.23,6.616,50768,2532,Shop
7.43,6.616,239464,2017,Shop
7.21,6.616,219215,2609,Shop
7.42,6.614,1634,2276,Shop
6.77,6.613,91536,12716,Shop
7.03,6.613,221,4697,Shop
7.23,6.612,104020,2437,Shop
7.02,6.612,207336,3796,Shop
7.48,6.612,251658,1823,Shop
6.86,6.608,40793,6354,Shop
6.91,6.608,121410,5176,Shop
7.72,6.607,38823,1410,Shop
7.39,6.606,159473,2083,Shop
7.03,6.606,34084,3555,Shop
7.35,6.605,151007,2239,Shop
7.42,6.605,1608,2064,Shop
6.93,6.605,27364,4723,Shop
6.75,6.604,823,13466,Shop
7.02,6.604,153065,3692,Shop
6.95,6.603,124,4446,Shop
7.09,6.603,183880,3295,Shop
6.86,6.602,177524,6531,Shop
7.73,6.602,214887,1399,Shop
6.88,6.601,21523,7563,Shop
7.03,6.601,134352,3861,Shop
6.81,6.599,327,7862,Shop
7.36,6.598,176544,1937,Shop
7.67,6.597,229265,1449,Shop
6.87,6.597,44163,5659,Shop
7.74,6.596,833,1392,Shop
6.99,6.596,37628,3735,Shop
7.75,6.595,198830,1516,Shop
6.81,6.593,112,7917,Shop
7.13,6.591,42910,2633,Shop
7.79,6.590,229892,1231,Shop
7.28,6.589,187377,2596,Shop
7.95,6.589,163154,1146,Shop
7.25,6.587,216092,2195,Shop
7.51,6.587,157001,1597,Shop
6.84,6.587,17329,6348,Shop
6.94,6.586,121297,4222,Shop
8.46,6.585,227460,884,Shop
7.17,6.584,23094,2619,Shop
7.39,6.583,182694,1914,Shop
6.86,6.582,140933,5692,Shop
7.05,6.582,175199,3195,Shop
7.06,6.582,30381,3040,Shop
6.83,6.581,24068,7617,Shop
6.88,6.581,8989,4832,Shop
7.07,6.579,4099,2922,Shop
7.18,6.579,91873,2399,Shop
8.10,6.578,253344,1226,Shop
7.06,6.578,145639,3304,Shop
7.20,6.577,235488,2420,Shop
7.60,6.576,91080,1502,Shop
7.04,6.576,38159,3567,Shop
7.10,6.575,95103,3303,Shop
6.93,6.575,18258,4009,Shop
6.94,6.575,194880,4537,Shop
6.90,6.574,154246,4512,Shop
7.15,6.572,2507,2531,Shop
7.15,6.572,204836,2575,Shop
7.16,6.571,230,2591,Shop
6.95,6.570,19100,3943,Shop
7.10,6.569,57390,2828,Shop
7.08,6.568,253284,2956,Shop
6.73,6.567,278,12445,Shop
7.23,6.567,251678,2273,Shop
8.43,6.567,252328,951,Shop
7.77,6.564,37836,1265,Shop
6.68,6.564,16992,21174,Shop
6.96,6.563,132372,3725,Shop
6.88,6.563,39953,5772,Shop
7.11,6.563,527,2767,Shop
7.02,6.563,855,3246,Shop
7.29,6.563,164338,2005,Shop
7.17,6.563,221318,2413,Shop
7.12,6.562,147303,2777,Shop
8.06,6.560,123955,1028,Shop
7.48,6.560,30618,1532,Shop
6.74,6.560,13823,8176,Shop
7.40,6.559,223750,1746,Shop
7.60,6.559,195162,2141,Shop
7.46,6.558,152470,1813,Shop
7.24,6.558,60435,2268,Shop
7.34,6.558,183571,2027,Shop
6.87,6.557,174660,4886,Shop
7.33,6.556,274960,1901,Shop
7.59,6.556,218509,1434,Shop
6.93,6.556,104347,3960,Shop
7.90,6.556,218479,1212,Shop
7.24,6.555,198740,2212,Shop
6.92,6.555,25643,3984,Shop
7.06,6.555,1261,2819,Shop
7.50,6.554,234477,1648,Shop
6.78,6.554,105,6793,Shop
6.87,6.553,681,5153,Shop
8.24,6.553,175095,924,Shop
7.51,6.553,53093,1777,Shop
7.53,6.553,244115,1628,Shop
7.60,6.551,177802,1465,Shop
7.28,6.551,171879,1916,Shop
6.81,6.550,22141,6085,Shop
7.34,6.549,181796,1795,Shop
7.95,6.549,145371,1042,Shop
8.15,6.549,214880,920,Shop
6.97,6.549,35815,4273,Shop
6.86,6.547,157526,4711,Shop
6.75,6.546,137297,7126,Shop
7.86,6.546,287954,1123,Shop
6.77,6.544,25821,8976,Shop
7.66,6.543,164949,1315,Shop
6.65,6.543,143884,22936,Shop
6.84,6.543,12995,5585,Shop
6.85,6.542,16395,4770,Shop
6.85,6.541,102548,5390,Shop
7.51,6.541,220517,1480,Shop
7.05,6.539,111124,2914,Shop
6.97,6.537,154386,3228,Shop
6.81,6.536,42452,5406,Shop
7.16,6.535,141423,2505,Shop
7.36,6.534,244654,1840,Shop
7.51,6.531,131014,1526,Shop
6.92,6.531,119591,3577,Shop
6.87,6.531,1159,4315,Shop
7.01,6.530,12495,2937,Shop
8.27,6.529,184424,881,Shop
7.25,6.529,244331,2002,Shop
7.58,6.528,270970,1408,Shop
7.85,6.528,165872,1126,Shop
7.34,6.528,163642,1754,Shop
7.12,6.525,195314,2548,Shop
7.47,6.525,242804,1489,Shop
7.36,6.525,247236,1755,Shop
7.37,6.523,230085,1657,Shop
6.73,6.521,10,7606,Shop
6.98,6.520,134253,3357,Shop
7.03,6.519,354,2669,Shop
7.04,6.519,1540,3240,Shop
7.22,6.519,205716,2185,Shop
7.22,6.518,180899,2002,Shop
7.59,6.517,160610,1506,Shop
7.51,6.516,227515,1384,Shop
7.16,6.516,191300,2231,Shop
7.04,6.515,205597,2682,Shop
7.91,6.514,15126,1077,Shop
7.16,6.514,244536,2678,Shop
6.67,6.514,43443,13267,Shop
7.61,6.513,128721,1290,Shop
7.16,6.512,143405,2217,Shop
7.02,6.512,105037,2756,Shop
7.72,6.512,214029,1176,Shop
6.97,6.511,103,3789,Shop
8.35,6.509,283355,911,Shop
7.71,6.509,270844,1226,Shop
8.11,6.509,265188,908,Shop
6.86,6.507,9203,4544,Shop
7.11,6.507,230933,2340,Shop
6.96,6.506,106,3206,Shop
7.10,6.506,191876,2349,Shop
6.86,6.504,21441,3790,Shop
7.17,6.502,165986,2082,Shop
7.00,6.502,159109,2998,Shop
7.03,6.500,72991,2524,Shop
6.72,6.500,16986,7059,Shop
6.86,6.500,41916,4228,Shop
7.57,6.498,61692,1710,Shop
7.59,6.497,179460,1270,Shop
6.93,6.497,82168,3339,Shop
6.65,6.497,150312,10291,Shop
7.18,6.496,166226,1960,Shop
7.21,6.496,218121,1988,Shop
6.71,6.496,173090,7136,Shop
7.29,6.495,223855,1710,Shop
7.04,6.495,39684,2440,Shop
6.84,6.495,2338,4152,Shop
6.97,6.495,29934,2827,Shop
7.36,6.495,204472,1958,Shop
7.02,6.493,117985,2955,Shop
7.18,6.492,37919,1956,Shop
7.11,6.492,120523,2164,Shop
6.87,6.491,10640,4932,Shop
6.78,6.491,127024,5195,Shop
7.24,6.491,163413,1759,Shop
7.07,6.491,233020,2934,Shop
6.99,6.490,232918,4101,Shop
7.25,6.490,245643,1861,Shop
7.48,6.490,256570,1351,Shop
7.24,6.489,75165,1808,Shop
7.10,6.488,180040,2391,Shop
7.50,6.488,126100,1408,Shop
6.69,6.488,826,7273,Shop
6.70,6.488,1115,8482,Shop
6.92,6.487,15,3786,Shop
6.76,6.487,33604,5304,Shop
7.10,6.487,216091,2180,Shop
7.42,6.486,47055,1478,Shop
7.18,6.485,173101,1962,Shop
7.62,6.485,109125,1172,Shop
7.08,6.485,217861,2316,Shop
6.71,6.485,85256,6780,Shop
8.09,6.485,23540,815,Shop
6.86,6.484,878,3795,Shop
7.39,6.484,234669,1620,Shop
6.59,6.483,9220,22648,Shop
6.92,6.482,134453,3173,Shop
6.81,6.482,1897,4845,Shop
7.01,6.481,43022,2810,Shop
7.05,6.479,66,2352,Shop
6.89,6.479,129051,3127,Shop
6.90,6.477,902,3175,Shop
6.66,6.477,63268,10465,Shop
6.93,6.476,142992,3063,Shop
6.87,6.476,149155,3912,Shop
7.21,6.475,159503,2030,Shop
7.35,6.474,202583,1690,Shop
8.25,6.474,257518,844,Shop
7.58,6.473,199966,1261,Shop
8.02,6.473,268864,929,Shop
6.70,6.472,176229,6045,Shop
6.73,6.470,83195,5952,Shop
8.02,6.470,20542,943,Shop
7.39,6.469,238992,1725,Shop
6.81,6.469,179572,4087,Shop
7.36,6.468,176371,1593,Shop
6.92,6.468,492,3036,Shop
7.21,6.467,172385,1732,Shop
7.11,6.466,228504,2200,Shop
7.17,6.466,144041,1919,Shop
7.48,6.465,244608,1325,Shop
6.87,6.465,19999,3239,Shop
6.66,6.465,2842,7441,Shop
6.83,6.464,1231,3744,Shop
7.11,6.464,215841,2002,Shop
7.48,6.464,138431,1460,Shop
7.33,6.463,175223,1544,Shop
6.86,6.462,22038,3733,Shop
7.07,6.460,215842,2095,Shop
7.30,6.459,3072,1753,Shop
6.78,6.458,16496,4349,Shop
7.39,6.457,244049,1385,Shop
7.40,6.457,142852,1553,Shop
7.39,6.455,206803,1396,Shop
7.30,6.455,169794,1547,Shop
6.66,6.455,7805,7113,Shop
6.65,6.455,394,7624,Shop
7.52,6.454,423,1182,Shop
8.08,6.454,231733,945,Shop
7.54,6.454,96007,1233,Shop
8.94,6.454,270633,570,Shop
6.90,6.453,13780,2828,Shop
6.97,6.453,196,2699,Shop
6.82,6.452,94362,4054,Shop
6.82,6.452,24417,3365,Shop
6.67,6.452,11971,7009,Shop
6.64,6.451,139030,8428,Shop
7.32,6.449,7480,1510,Shop
6.97,6.449,125548,2723,Shop
7.14,6.449,146312,2021,Shop
6.80,6.448,6411,3733,Shop
7.38,6.448,122294,1437,Shop
7.08,6.447,206051,2042,Shop
8.14,6.446,131111,882,Shop
6.69,6.446,5716,5489,Shop
7.09,6.446,192074,2102,Shop
6.99,6.446,13884,2459,Shop
6.60,6.445,19237,9509,Shop
7.17,6.444,152,1792,Shop
7.19,6.444,228660,2154,Shop
7.17,6.444,2122,2187,Shop
6.70,6.444,9446,5334,Shop
8.57,6.444,262211,720,Shop
7.03,6.443,206931,2280,Shop
6.98,6.443,3284,2972,Shop
6.84,6.443,101785,3294,Shop
6.78,6.441,181810,4268,Shop
7.35,6.441,58936,1418,Shop
7.37,6.441,212516,1371,Shop
7.10,6.440,183006,1966,Shop
6.85,6.440,24827,3052,Shop
7.19,6.440,156714,2044,Shop
7.90,6.440,208024,993,Shop
7.00,6.439,34194,2394,Shop
6.80,6.439,1403,3638,Shop
7.27,6.438,167270,1525,Shop
7.05,6.437,148943,2243,Shop
6.82,6.436,194626,3419,Shop
6.82,6.436,106662,3304,Shop
6.92,6.436,21550,2766,Shop
6.95,6.435,92319,2449,Shop
7.40,6.434,94104,1331,Shop
7.11,6.434,22484,1879,Shop
6.98,6.433,38862,2346,Shop
6.72,6.433,199,4587,Shop
6.78,6.433,113401,3818,Shop
6.69,6.432,71836,5240,Shop
6.83,6.432,481,3299,Shop
7.11,6.432,167513,2064,Shop
7.00,6.431,172381,2228,Shop
7.38,6.430,226501,1720,Shop
7.01,6.428,55697,2171,Shop
7.44,6.427,172220,1512,Shop
7.23,6.427,123499,1594,Shop
6.80,6.426,42487,3519,Shop
6.91,6.426,594,2605,Shop
6.94,6.426,217085,2903,Shop
7.06,6.425,194690,2064,Shop
7.10,6.424,26,2082,Shop
7.06,6.424,30658,1976,Shop
7.26,6.423,1915,1760,Shop
7.87,6.423,271324,963,Shop
6.88,6.423,38343,2794,Shop
6.68,6.423,143986,5422,Shop
7.25,6.422,123607,1650,Shop
6.88,6.422,195544,2823,Shop
7.51,6.421,55829,1499,Shop
6.86,6.420,57925,2858,Shop
6.81,6.420,131325,3451,Shop
7.41,6.419,138649,1290,Shop
7.48,6.419,166571,1155,Shop
6.92,6.418,40270,2861,Shop
7.76,6.418,196202,1032,Shop
7.18,6.417,22,1907,Shop
6.80,6.415,115,3396,Shop
7.12,6.415,181524,2112,Shop
6.53,6.414,116,18352,Shop
7.06,6.411,18745,1967,Shop
7.32,6.410,160902,1387,Shop
7.52,6.410,26457,1143,Shop
7.57,6.410,1499,1290,Shop
8.13,6.409,274364,738,Shop
7.51,6.408,238638,1120,Shop
6.96,6.408,232988,2274,Shop
6.91,6.407,12761,2456,Shop
6.99,6.407,103185,2074,Shop
6.93,6.406,168,2740,Shop
7.80,6.405,272453,978,Shop
6.60,6.405,131366,6976,Shop
7.09,6.404,147253,1845,Shop
7.62,6.404,88827,1081,Shop
6.67,6.403,624,5678,Shop
6.91,6.403,192860,2549,Shop
7.08,6.402,38863,1805,Shop
7.67,6.402,2081,1095,Shop
6.88,6.400,204,2472,Shop
6.99,6.399,3800,2065,Shop
7.48,6.399,166857,1129,Shop
6.62,6.396,148951,6469,Shop
8.34,6.395,61487,730,Shop
7.93,6.395,219100,1121,Shop
6.70,6.394,242,5179,Shop
6.85,6.394,73369,2774,Shop
8.01,6.394,244114,765,Shop
7.45,6.393,171662,1199,Shop
6.86,6.392,41933,2781,Shop
7.20,6.391,172931,1592,Shop
6.91,6.391,24773,2316,Shop
6.85,6.390,6351,2712,Shop
7.32,6.390,224821,1416,Shop
6.87,6.390,116954,2622,Shop
6.83,6.389,142079,2815,Shop
7.08,6.389,701,1844,Shop
7.97,6.389,159504,1085,Shop
6.91,6.388,3228,2288,Shop
6.73,6.388,34887,3958,Shop
6.81,6.388,201,2911,Shop
6.83,6.388,165950,2826,Shop
6.89,6.388,34297,2460,Shop
6.84,6.387,168609,2728,Shop
7.57,6.387,254591,1216,Shop
6.83,6.386,112138,3261,Shop
7.70,6.386,113873,1033,Shop
7.20,6.386,122842,1538,Shop
7.08,6.386,193308,1781,Shop
7.29,6.386,146221,1433,Shop
6.92,6.385,90040,2204,Shop
6.77,6.384,31497,3116,Shop
7.22,6.384,195571,1524,Shop
6.76,6.383,21920,3334,Shop
6.99,6.383,1568,2538,Shop
6.96,6.383,191894,2269,Shop
7.50,6.383,6205,1246,Shop
6.95,6.382,5206,2572,Shop
7.57,6.382,254,1182,Shop
7.20,6.381,138233,1532,Shop
6.58,6.381,2987,7759,Shop
6.92,6.380,33451,2640,Shop
6.52,6.380,3955,24410,Shop
6.70,6.380,158900,3978,Shop
6.55,6.380,15818,8230,Shop
7.52,6.379,139771,1757,Shop
7.00,6.378,103092,1883,Shop
7.28,6.377,3565,1553,Shop
6.51,6.377,438,13015,Shop
6.96,6.376,178054,2119,Shop
6.74,6.376,39339,3617,Shop
8.93,6.376,266507,497,Shop
6.96,6.375,14254,1989,Shop
7.15,6.374,143175,1528,Shop
7.21,6.374,199383,1429,Shop
6.92,6.374,111417,2220,Shop
7.00,6.373,37387,1854,Shop
7.67,6.373,19622,986,Shop
6.69,6.372,1829,6436,Shop
6.97,6.372,107255,2045,Shop
7.71,6.371,157917,992,Shop
6.89,6.370,70,2297,Shop
7.06,6.368,37907,1689,Shop
6.92,6.367,29937,2080,Shop
6.64,6.366,119,4534,Shop
6.71,6.366,10093,5654,Shop
7.65,6.365,730,955,Shop
7.16,6.365,157413,1541,Shop
7.23,6.365,226518,1343,Shop
8.06,6.364,266121,711,Shop
6.75,6.363,619,3038,Shop
7.17,6.363,264055,1496,Shop
6.93,6.362,157096,2155,Shop
7.71,6.361,171726,906,Shop
6.78,6.361,143185,3083,Shop
6.99,6.360,35435,1851,Shop
7.08,6.360,38765,1601,Shop
7.54,6.359,205317,1245,Shop
7.89,6.359,163474,964,Shop
7.74,6.359,149951,972,Shop
6.53,6.358,2397,10682,Shop
6.55,6.358,915,7427,Shop
7.00,6.358,136280,1827,Shop
7.41,6.356,254386,1194,Shop
7.33,6.356,2065,1388,Shop
7.37,6.354,200057,1181,Shop
6.82,6.354,195043,2666,Shop
7.14,6.354,104955,1493,Shop
7.13,6.353,144529,1624,Shop
6.82,6.353,1544,2781,Shop
6.68,6.352,986,3655,Shop
7.78,6.352,22877,939,Shop
7.16,6.352,146418,1752,Shop
7.32,6.352,142961,1222,Shop
7.14,6.352,2393,1741,Shop
6.74,6.351,99975,3193,Shop
7.11,6.350,113636,1517,Shop
6.97,6.350,195856,2416,Shop
6.88,6.348,8129,2171,Shop
7.10,6.348,216201,1738,Shop
7.45,6.347,129459,1141,Shop
7.02,6.347,129736,1757,Shop
8.05,6.347,21133,757,Shop
8.09,6.347,202077,1154,Shop
7.04,6.346,237,1877,Shop
7.24,6.346,175307,1477,Shop
7.15,6.345,91984,1428,Shop
7.97,6.345,40209,766,Shop
8.00,6.345,125752,758,Shop
7.77,6.344,245961,810,Shop
7.15,6.344,1887,1581,Shop
6.52,6.344,8098,10335,Shop
6.63,6.344,494,4256,Shop
6.95,6.343,38545,1923,Shop
7.17,6.342,163805,1392,Shop
7.89,6.341,170604,788,Shop
6.99,6.341,37358,1746,Shop
7.32,6.341,168998,1203,Shop
7.33,6.338,1662,1203,Shop
8.29,6.337,239942,882,Shop
7.89,6.337,284083,744,Shop
7.18,6.337,165948,1353,Shop
7.11,6.336,230303,1462,Shop
6.77,6.336,145189,2807,Shop
6.80,6.335,208895,2533,Shop
6.64,6.335,361,4114,Shop
7.07,6.335,205046,1561,Shop
7.55,6.335,155255,963,Shop
6.89,6.335,38992,2034,Shop
6.74,6.335,38386,2864,Shop
6.86,6.335,233678,2320,Shop
6.91,6.334,56931,1947,Shop
6.79,6.334,176083,2765,Shop
7.56,6.333,149776,1073,Shop
7.08,6.333,157,1702,Shop
6.74,6.332,15511,2891,Shop
7.00,6.332,218530,1985,Shop
6.51,6.332,13308,7510,Shop
7.68,6.331,98527,1109,Shop
7.03,6.329,71074,1617,Shop
7.57,6.329,211716,917,Shop
7.70,6.329,2251,991,Shop
7.27,6.328,2808,1321,Shop
7.55,6.327,226520,911,Shop
6.60,6.327,43868,4494,Shop
7.54,6.327,84,953,Shop
6.66,6.327,4396,3551,Shop
6.93,6.327,36522,1867,Shop
6.94,6.327,215840,1805,Shop
6.66,6.327,17223,5113,Shop
6.74,6.326,3931,3073,Shop
6.82,6.326,171011,2390,Shop
6.58,6.326,32125,4572,Shop
7.34,6.325,191597,1155,Shop
7.16,6.324,180592,1345,Shop
6.55,6.324,929,6404,Shop
7.57,6.324,146910,896,Shop
7.43,6.324,23679,1008,Shop
7.02,6.323,73,1632,Shop
7.72,6.323,229491,913,Shop
6.85,6.322,28089,2157,Shop
7.12,6.321,169611,1516,Shop
7.75,6.320,151771,857,Shop
6.64,6.320,24742,3798,Shop
7.15,6.320,205418,1420,Shop
7.81,6.319,152765,764,Shop
6.77,6.319,35503,2378,Shop
7.15,6.318,46396,1343,Shop
6.98,6.317,22348,1783,Shop
6.94,6.317,63759,1779,Shop
7.23,6.316,254018,1279,Shop
6.69,6.315,54137,3159,Shop
7.14,6.315,172996,1356,Shop
6.93,6.315,21954,1809,Shop
7.49,6.315,37141,927,Shop
7.25,6.314,552,1164,Shop
6.98,6.314,175293,1667,Shop
7.60,6.313,188547,1042,Shop
7.35,6.313,261114,1130,Shop
7.56,6.311,177478,894,Shop
8.35,6.311,172737,588,Shop
6.56,6.311,4636,4736,Shop
6.95,6.311,134157,1795,Shop
7.00,6.311,24703,1794,Shop
7.81,6.310,67254,795,Shop
7.55,6.310,180771,1060,Shop
6.71,6.309,180852,3269,Shop
6.49,6.309,1198,9969,Shop
6.72,6.309,29223,2839,Shop
6.93,6.309,123239,1852,Shop
6.56,6.307,98,9867,Shop
7.53,6.307,198487,967,Shop
6.79,6.307,118174,2408,Shop
6.79,6.305,182189,2399,Shop
6.84,6.305,85005,2110,Shop
6.57,6.305,124172,5188,Shop
6.92,6.305,195528,1789,Shop
6.87,6.304,232,2187,Shop
7.30,6.304,620,1107,Shop
7.30,6.303,42124,1147,Shop
6.95,6.303,168681,1689,Shop
7.49,6.303,54361,977,Shop
7.02,6.302,71906,1617,Shop
6.72,6.302,205610,2795,Shop
6.57,6.302,24310,6516,Shop
7.19,6.302,187653,1271,Shop
6.94,6.301,183231,1719,Shop
6.68,6.301,31105,3012,Shop
6.97,6.301,36811,1616,Shop
7.05,6.301,63543,1569,Shop
6.82,6.300,128442,2771,Shop
8.78,6.300,169427,657,Shop
6.83,6.299,442,2100,Shop
7.57,6.299,157026,933,Shop
7.99,6.299,102435,663,Shop
6.68,6.298,12477,3098,Shop
7.76,6.298,227456,1595,Shop
7.04,6.298,222542,1487,Shop
7.43,6.297,253214,985,Shop
6.97,6.296,9910,1746,Shop
7.05,6.296,75476,1392,Shop
7.88,6.296,38718,738,Shop
6.56,6.295,28259,4656,Shop
6.75,6.295,141736,2349,Shop
7.44,6.295,41749,902,Shop
7.02,6.294,111105,1526,Shop
6.75,6.294,17710,2888,Shop
7.13,6.294,223215,1303,Shop
7.75,6.293,187700,981,Shop
6.72,6.293,41010,2842,Shop
6.84,6.293,92190,2463,Shop
6.65,6.292,16267,3133,Shop
7.36,6.292,200853,1001,Shop
7.63,6.291,122240,889,Shop
7.50,6.290,169416,971,Shop
6.87,6.290,144239,1843,Shop
6.78,6.290,8190,2246,Shop
6.53,6.289,27627,12049,Shop
7.10,6.289,2961,1293,Shop
6.76,6.289,179303,2574,Shop
7.56,6.289,245354,833,Shop
6.94,6.288,66588,1662,Shop
6.91,6.287,144826,1836,Shop
6.55,6.287,33154,4652,Shop
7.13,6.287,230305,1265,Shop
6.94,6.287,86246,1691,Shop
6.83,6.287,67239,2113,Shop
7.18,6.286,163370,1229,Shop
6.64,6.286,19526,3141,Shop
6.81,6.286,1107,2036,Shop
7.14,6.285,146816,1278,Shop
6.85,6.285,91620,1944,Shop
6.92,6.285,32666,1720,Shop
6.92,6.285,25224,1751,Shop
6.82,6.284,903,1971,Shop
7.88,6.283,65564,730,Shop
7.02,6.283,230267,1499,Shop
6.78,6.283,34707,2124,Shop
7.27,6.282,31552,1103,Shop
7.20,6.282,66510,1390,Shop
7.20,6.282,66510,1390,Shop
6.53,6.282,120,4783,Shop
6.56,6.281,155969,4213,Shop
6.96,6.281,118695,1581,Shop
7.68,6.281,210296,834,Shop
7.21,6.281,192945,1169,Shop
7.30,6.280,270673,1057,Shop
7.03,6.280,1032,1829,Shop
6.97,6.280,244916,1526,Shop
6.74,6.280,75358,2222,Shop
7.00,6.280,5072,1474,Shop
7.28,6.280,57660,1051,Shop
6.62,6.279,340,3276,Shop
8.01,6.279,162388,638,Shop
7.06,6.278,193737,1443,Shop
7.23,6.277,248158,1375,Shop
7.42,6.277,81640,932,Shop
7.47,6.276,256606,932,Shop
7.24,6.275,251412,1199,Shop
7.07,6.274,218293,1459,Shop
6.99,6.274,143404,1522,Shop
8.22,6.274,243759,788,Shop
7.61,6.273,39217,840,Shop
7.40,6.273,275467,955,Shop
7.98,6.273,248065,788,Shop
6.69,6.273,128667,2981,Shop
6.67,6.272,153064,2763,Shop
6.73,6.271,85325,2796,Shop
7.01,6.271,168788,1556,Shop
6.79,6.271,32412,2082,Shop
6.98,6.270,6779,1484,Shop
7.54,6.270,272738,974,Shop
6.88,6.269,174078,1817,Shop
6.62,6.269,123096,3094,Shop
6.62,6.269,176558,3203,Shop
6.77,6.269,198525,2262,Shop
6.94,6.268,89910,1689,Shop
7.28,6.267,3353,1107,Shop
6.71,6.267,120217,2735,Shop
7.59,6.267,174837,832,Shop
7.23,6.266,213266,1097,Shop
6.72,6.266,113289,2445,Shop
7.15,6.265,143401,1203,Shop
7.64,6.265,31759,831,Shop
7.71,6.264,42673,774,Shop
6.48,6.264,49,5456,Shop
8.05,6.264,233571,760,Shop
6.66,6.262,181345,2696,Shop
6.66,6.261,13551,2664,Shop
6.56,6.261,925,4189,Shop
7.13,6.260,15953,1302,Shop
6.81,6.260,31624,1854,Shop
7.05,6.260,187680,1406,Shop
6.58,6.259,249,3341,Shop
6.60,6.259,1117,3377,Shop
7.40,6.259,246663,954,Shop
7.26,6.259,216597,1042,Shop
6.81,6.259,127997,1992,Shop
7.20,6.259,1442,1161,Shop
6.76,6.259,114031,2036,Shop
7.27,6.258,279254,1070,Shop
7.49,6.258,217398,876,Shop
6.87,6.257,85036,1643,Shop
6.64,6.257,16772,2856,Shop
7.44,6.257,424,890,Shop
6.87,6.257,2570,1730,Shop
6.64,6.256,40760,2609,Shop
7.21,6.256,220792,1107,Shop
7.30,6.256,269595,1026,Shop
6.87,6.255,204574,1680,Shop
6.85,6.255,244995,1724,Shop
7.25,6.255,204505,1186,Shop
6.72,6.255,68182,2331,Shop
7.96,6.255,21551,636,Shop
6.63,6.254,398,2739,Shop
7.73,6.254,196526,684,Shop
7.52,6.254,109291,926,Shop
7.13,6.253,206940,1197,Shop
7.61,6.253,281442,794,Shop
6.93,6.253,119391,1464,Shop
7.01,6.252,73316,1406,Shop
7.35,6.251,195503,948,Shop
6.59,6.250,40393,2969,Shop
6.66,6.250,46255,2516,Shop
6.90,6.249,36648,1552,Shop
6.81,6.249,214032,2068,Shop
7.56,6.248,12166,808,Shop
7.68,6.247,225244,759,Shop
7.53,6.246,228855,946,Shop
6.75,6.246,35761,1985,Shop
8.45,6.246,218421,547,Shop
6.88,6.245,133632,1611,Shop
7.00,6.245,235375,1528,Shop
6.76,6.244,62220,1915,Shop
6.43,6.244,1234,7602,Shop
6.98,6.244,58110,1477,Shop
6.56,6.244,118063,3449,Shop
7.23,6.243,246200,1051,Shop
6.84,6.243,137330,1760,Shop
7.08,6.243,128898,1221,Shop
6.81,6.243,12589,1762,Shop
7.28,6.242,22192,1311,Shop
7.25,6.242,150293,1012,Shop
6.87,6.242,166286,1753,Shop
6.92,6.242,5781,1463,Shop
7.22,6.242,246200,1049,Shop
6.90,6.242,66214,1551,Shop
6.64,6.242,71061,3053,Shop
6.77,6.241,6901,2062,Shop
7.01,6.241,104581,1339,Shop
6.93,6.240,118536,1540,Shop
7.66,6.240,245422,718,Shop
6.92,6.239,41863,2089,Shop
6.55,6.239,112686,5027,Shop
6.72,6.238,9027,2129,Shop
6.70,6.237,472,2548,Shop
7.16,6.237,8481,1110,Shop
6.80,6.236,252929,1909,Shop
7.39,6.236,15839,870,Shop
7.10,6.235,187273,1337,Shop
7.98,6.235,12750,548,Shop
6.77,6.234,9441,2056,Shop
6.96,6.234,117,1414,Shop
6.52,6.234,65515,3661,Shop
6.78,6.234,181293,1957,Shop
7.27,6.233,148601,1013,Shop
7.66,6.233,217083,727,Shop
6.98,6.232,130,1531,Shop
6.58,6.232,66171,2988,Shop
7.09,6.231,169318,1196,Shop
6.81,6.231,153507,1741,Shop
6.82,6.231,123219,1742,Shop
8.47,6.230,230791,816,Shop
7.47,6.230,36399,842,Shop
6.91,6.229,71882,1547,Shop
6.73,6.228,40237,2041,Shop
7.14,6.228,152242,1359,Shop
7.15,6.227,207207,1075,Shop
6.89,6.226,65282,1781,Shop
6.78,6.226,98315,1860,Shop
6.64,6.225,158339,2440,Shop
7.90,6.225,144568,613,Shop
8.09,6.224,261594,593,Shop
7.27,6.224,172503,983,Shop
7.36,6.224,245931,923,Shop
6.98,6.224,230383,1334,Shop
6.39,6.223,1219,9229,Shop
6.62,6.222,128,2562,Shop
6.51,6.222,88408,3722,Shop
6.39,6.222,140,7760,Shop
7.40,6.221,25277,851,Shop
6.79,6.220,29972,1726,Shop
8.40,6.220,230889,567,Shop
8.00,6.220,7858,585,Shop
7.03,6.220,124052,1214,Shop
7.23,6.219,112092,1042,Shop
6.59,6.219,466,2853,Shop
6.42,6.219,34585,5263,Shop
6.58,6.219,12005,2938,Shop
7.47,6.219,144864,826,Shop
